id	name	address	zip	city_hotel	cc1	ufi	class	currencycode	minrate	maxrate	preferred	nr_rooms	longitude	latitude	public_ranking	hotel_url	photo_url	desc_en	desc_fr	desc_es	desc_de	desc_nl	desc_it	desc_pt	desc_ja	desc_zh	desc_pl	city_unique	city_preferred	continent_id	
23295	Blue Lagoon Hotel and Conference Centre	Blue Bend Place, Beacon Bay	5241	East London	za	-1225311	4.0	ZAR	940	1090		76	27.9513645172119	-32.9829821041197	20205	http://www.booking.com/hotel/za/blue-lagoon-and-conference-centre.html	http://aff.bstatic.com/images/hotel/org/132/1325507.jpg	Right where the Nahoon River meets the warm Indian Ocean, the Blue Lagoon lies nestled in sub-tropical flora and offers tranquillity and seclusion just outside East London.								Blue Lagoon酒店位于Nahoon河与温暖的印度洋交汇处，坐落在亚热带植物之间，在东伦敦郊外为您提供安宁而又幽静的下榻地点。  Blue Lagoon Hotel and Conference Centre酒店提供面向花园的时尚客房。客房都带有连接浴室，装有空调，配备了浴缸、茶和咖啡冲泡设施、卫星电视和迷你吧。  早晨，您可以享用免费的早餐。运动或放松过后，您可以在Blue Lagoon Hotel and Conference...		east-london	East London	5	\

15457	Protea Hotel Sea Point	Arthur's Road	8005	Sea Point, Cape Town	za	-1217214	3.0	ZAR	570	1640	1	124	18.3877927064896	-33.9171527400826	109302	http://www.booking.com/hotel/za/protea-sea-point.html	http://aff.bstatic.com/images/hotel/org/103/1037983.jpg	The Protea Hotel Sea Point is a stylish hotel offering accommodation graced with an inspirational blend of South African art and contemporary elegance.	Le Protea Hotel Sea Point est un élégant établissement doté d'une inspiration sud-africaine savamment associée à une élégance contemporaine.	El Protea Hotel Sea Point es un refinado hotel que ofrece alojamiento en el que destaca el arte sudafricano y la elegancia contemporánea.	Das stilvolle Protea Hotel Sea Point bietet Ihnen Zimmer, in denen sich die Kunst Südafrikas mit moderner Eleganz verbindet.			O Proteo Hotel Sea Point é um hotel elegante que oferece acomodações com uma mistura inspirada de arte sul africana e elegância contemporânea.		Protea Hotel Sea Point酒店是一家时尚的酒店，提供南非艺术和当代典雅相融合的住宿。  位于Sea Point的中心，该酒店距开普敦市中心、V&A Waterfront区和著名的Sea Point海滨长廊仅几分钟的路程。Protea Sea Poin酒店享有壮丽的海光山色。  靠近Signal山，酒店124间连接浴室客房均由指定的南非艺术家装饰。您可在床上享用早餐，或在露台上就着Table山的美景用餐。之后，您可在健身中心锻炼，或在游泳池旁的躺椅上享受阳光，这里您可俯瞰Sea...		cape-town	Cape Town	5	\

15515	Alluvia Boutique Winery & Guesthouse	Glen Arum Road, Helshoogte Pass		Stellenbosch	za	-1287082	4.0	ZAR	1547	4800		7	18.9268	-33.918	45022	http://www.booking.com/hotel/za/alluvia-boutique-winery-guesthouse.html	http://aff.bstatic.com/images/hotel/org/941/941515.jpg	Beautifully perched above Banhoek Valley, boasting picturesque views of South Africa’s wine country and the mountains of Stellenbosch, this luxurious guest house offers first-class accommodation.				Alluvia Boutique Winery & Guesthouse is een luxepension dat eersteklas accommodatie biedt. Het ligt prachtig hoog boven Banhoek Valley en biedt een prachtig uitzicht over de wijnlandschappen van Zuid-Afrika en de bergen van Stellenbosch.						stellenbosch	Stellenbosch	5	\

15242	Cascade Manor	Waterval Road, Dal Josaphat	7620	Paarl	za	-1270835	4.0	ZAR	760	1800		9	19.043758	-33.71275	38575	http://www.booking.com/hotel/za/cascade-manor.html	http://aff.bstatic.com/images/hotel/org/740/740210.jpg	A stunning addition to the Winelands area, this majestic manor is situated just outside Paarl on 23 hectares of verdant farmland nestled between olive groves and vineyards.	Ce manoir majestueux est situé aux abords de Paarl, sur 23 hectares de terres verdoyantes, niché parmi les oliviers et les vignes.	Además que encontrarse en la zona de Winelands, esta majestuosa casa señorial está situada a las afueras de Paarl, en 23 hectáreas de verdes tierras de cultivo, entre olivos y viñedos.		Dit prachtige herenhuis is een aanwinst voor de wijnregio. Het ligt net buiten Paarl en ligt op 23 hectare aan grasgroene landbouwgrond, tussen de olijfkleurige bossen en wijngaarden.	Cascade Manor è situata appena fuori Paarl su 23 ettari di verde tra oliveti e vitigni. A completare l'idilliaco paesaggio un piccolo fiumiciattolo e cascate tra le rocce.					paarl	Paarl	5	\

15779	The Cape Standard Guest House	3 Romney Road	8005	Cape Town	za	-1217214	4.0	ZAR	680	1590		9	18.402472	-33.909767	90078	http://www.booking.com/hotel/za/the-cape-standard-guest-house.html	http://aff.bstatic.com/images/hotel/org/164/1648714.jpg	Offering boutique-style accommodation at affordable rates, this guest house is close to Clifton Beach and Cape Town's city centre and impresses with its stylish interior.	Le Cape Standard Guest House propose un hébergement de caractère à des prix abordables, près de Clifton Beach et du centre-ville de Cape Town. Il impressionne par son intérieur élégant.		Dieses Boutiquehotel unweit von Clifton Beach und der Innenstadt Kapstadts erwartet Sie mit hübschen Zimmern zu einem guten Preis-Leistungs-Verhältnis. Tauchen Sie ein in das stilvolle Interieur.					这家酒店提供价格实惠的精品风格住宿，邻近克利夫顿海滩(Clifton Beach)和开普敦市中心，其时尚的内部令人印象深刻。  Cape Standard Guest House酒店坐落于Green Point一条宁静的街道，旨在为您提供舒适享受。您可以在日光浴甲板上享用早餐或者在游泳池畅游以放松身心。  浅色和现代家具令每间装潢独具一格的客房成为宜人的住处。您可以通过免费无线网络连接查阅电子邮件或者收看电视节目。  Cape...		cape-town	Cape Town	5	\

15161	Palmiet Valley Wine Estate & Boutique Hotel	Sonstraal Road	7628	Paarl	za	-1270835	5.0	ZAR	1995	2290		13	19.0195226669312	-33.7320758746574	31338	http://www.booking.com/hotel/za/palmiet-valley-estate.html	http://aff.bstatic.com/images/hotel/org/662/662985.jpg	Situated on a working wine estate just outside Paarl, this 5-star lodge radiates the charm of a bygone age and provides you with an oasis of tranquility.	Situé sur un domaine viticole en périphérie de Paarl, cet établissement 5 étoiles reflète le charme du passé et constitue un véritable havre de paix.	Situado en una finca vitivinícola justo en las afueras de Paarl, este hotel de 5 estrellas ofrece el encanto de antaño y le proporciona un oasis de tranquilidad.	Die 5-Sterne-Lodge auf einem Weingut außerhalb von Paarl besticht durch den Charme vergangener Zeiten und bietet Ihnen eine Oase der Ruhe.	Het Palmiet Valley Estate ligt in een productieve wijnstreek net buiten Paarl. Deze vijfsterrenlodge straalt de charme uit van vervlogen tijden en biedt een oase van rust.	Situata in una proprietà vinicola vicino a Paarl, questa struttura a 5 stelle vanta tutto il fascino di un'epoca passata e vi offre un'oasi di tranquillità.					paarl	Paarl	5	\

171370	Constantia Uitsig Country Hotel	Spaanschemat River Road	7848	Constantia	za	-1218590	4.0	ZAR	1300	7300		16	18.4355484	-34.0345973	66154	http://www.booking.com/hotel/za/constantia-uitsig-country.html	http://aff.bstatic.com/images/hotel/org/199/1999941.jpg	The beautiful Constantia Uitsig is a country hotel surrounded by vineyards, yet only a short drive from Cape Town city centre.  The hotel offers elegant accommodation, award-winning restaurants and a fantastic spa.										constantia	Constantia	5	\

45507	Al Villa Romantica	52 Hely Hutchinson Ave	8001	Camps Bay	za	900040022	4.0	ZAR	700	2200		6	18.3881306648254	-33.9575417669879	93943	http://www.booking.com/hotel/za/al-villa-romantica.html	http://aff.bstatic.com/images/hotel/org/146/1469488.jpg	Towering over Camps Bay, this luxurious villa boasts stunning mountain and sea views and welcomes guest in search of first-class accommodation in Cape Town.										camps-bay-za	Camps Bay	5	\

15677	Lodge On The Lake Accommodation and Wellness Spa	746 North Street	6560	Wilderness 	za	-1301295	4.0	ZAR	960	2550		5	22.6362937688828	-34.0000063355803	69308	http://www.booking.com/hotel/za/lodge-on-the-lake-accommodation-and-wellness-spa.html	http://aff.bstatic.com/images/hotel/org/150/1504528.jpg	Nestled on a hillside overlooking the spectacular Island Lake and the mountains, this elegant lodge is found on the outskirts of Wilderness, on the world-renowned Garden Route.	Niché à flanc de coteau et surplombant le spectaculaire lac Island et les montagnes qui l'entourent, cet élégant pavillon se trouve aux abords de Wilderness, sur la Garden Route, de renommée mondiale.			Deze elegante Lodge On The Lake is te vinden aan de rand van de wildernis, op de wereldberoemde Garden Route. Het etablissement is gelegen op een heuvel met uitzicht op het spectaculaire Island Lake en de bergen.						wilderness	Wilderness	5	\

15739	Aristotle Guest House	1 Chalmers Road	6001	Port Elizabeth	za	-1273448	4.0	ZAR	590	890		6	25.638292	-33.977389	68785	http://www.booking.com/hotel/za/aristotle-guest-house.html	http://aff.bstatic.com/images/hotel/org/102/1027612.jpg	Situated in a quiet suburb of Port Elizabeth, only a short drive from the airport, this luxurious guest house boasts beautiful views of the sea and harbour.	Situé dans un faubourg calme de Port Elizabeth, à courte distance de l'aéroport, cette guest house luxueuse jouit d'un point de vue magnifique sur la mer et le port.	Ubicado en un tranquilo barrio de Port Elizabeth, a un corto trayecto del aeropuerto, este lujoso hostal goza de maravillosas vistas sobre el mar y el puerto.   Ofrece el mejor servicio personalizado e instalaciones de primera calidad.		Dit luxepension biedt een prachtig uitzicht op de zee en de haven. Het is gelegen in een rustige buitenwijk van Port Elizabeth, slechts een klein eindje rijden van de luchthaven  Aristoteles Guesthouse is een uitstekende uitvalsbasis voor...		Situada num subúrbio calmo de Port Elizabeth, a uma curta distância de carro do aeroporto, esta luxuosa hospedaria possui vistas maravilhosas sobre o mar e o porto.				port-elizabeth	Port Elizabeth	5	\

46387	Cherry Tree Cottage B&B	57 Ninth Street, Linden, 	2195	Johannesburg 	za	-1240261	3.0	ZAR	500	3750		4	27.9961359500885	-26.1407654074677	98996	http://www.booking.com/hotel/za/cherry-tree-cottage-b-b.html	http://aff.bstatic.com/images/hotel/org/147/1477741.jpg	Situated in Linden, one of Johannesburg’s oldest suburbs, Cherry Tree Cottage is a family-run B&B boasting a tranquil location near Northcliff and Delta Park.  Easily accessible via the M1, Cherry Tree Cottage B&B enjoys a quiet garden setting.		Situado en Linden, uno de los barrios más antiguos de Johannesburgo, el Cherry Tree Cottage es un Bed & Breakfast de gestión familiar que cuenta con una ubicación tranquila cerca de Northcliff y Delta Park.		Het pension Cherry Tree Cottage wordt gerund door een familie. Het is een pension in Linden, een van de oudste buitenwijken van Johannsburg. Het heeft een rustige ligging in de buurt van Northcliff en Delta Park.			Cherry Tree Cottage B&Bは、ヨハネスブルグで最も古い郊外、リンデン（Linden）に位置する家族経営のベッド＆ブレックファーストです。Northcliffとデルタパーク（Delta Park）に近い静かな立地を誇っています。 ...	Cherry Tree Cottage酒店是一间家庭经营的酒店，提供住宿和早餐，位于约翰内斯堡最古老的郊区之一Linden，享有安宁的地理位置，靠近北崖和Delta公园。  Cherry Tree Cottage B&B酒店享有安静的花园环境，方便您轻松前往M1高速公路。每间舒适的套房都拥有自己的特色和迷人的特质，同时采用非洲风格进行装饰。客人可以在能够俯瞰到花园景色的私人露台上享用欧陆式早餐，还可使用传统的烧烤架。 ...	Cherry Tree Cottage to rodzinny pensjonat, położony w Linden, jednej z najstarszych dzielnic w Johannesburgu, w cichej okolicy w pobliżu dzielnicy Northcliff i parku Delta.	johannesburg	Johannesburg	5	\

15308	Baleia Guest Lodge	57 Main Road Hermanus	7200	Hermanus	za	-1236784	4.0	ZAR	450	1480		6	19.235508	-34.418791	66078	http://www.booking.com/hotel/za/baleia-guest-lodge.html	http://aff.bstatic.com/images/hotel/org/805/805021.jpg	This hotel is within easy walking distance, 300 metres, of the business centre, pubs and restaurants in Hermanus and less than a 10 minute walk from the town’s old harbour.	L'hôtel se trouve à 300 mètres du centre d'affaires, des pubs et des restaurants d'Hermanus et à moins de dix minutes de marche du vieux port.  Depuis le port, vous pourrez observer les baleines et faire de la plongée avec les requins.	El hotel está a  300 m del centro financiero, numerosos pubs y restaurantes de Hermanus, y a menos de 10 minutos a pie del antiguo puerto.								hermanus	Hermanus	5	\

171275	Villa Lugano Guesthouse	The Broads Street, Mulbarton	2058	Johannesburg 	za	-1240261	4.0	ZAR	420	3200		12	28.05964	-26.29342	93593	http://www.booking.com/hotel/za/villa-lugano-guesthouse.html	http://aff.bstatic.com/images/hotel/org/179/1799336.jpg	Located in Mulbarton, a scenic suburb of Johannesburg, this exclusive guest house impresses with its Mediterranean-style décor and impeccable service.		El Villa Lugano Guesthouse está situado en Mulbarton, un pintoresco barrio de Johannesburgo. Ofrece una decoración mediterránea y un impecable servicio.		Gelegen in Mulbarton, een schilderachtige voorstad van Johannesburg, maakt dit exclusieve pension indruk met het Mediterrane décor en een onberispelijke service.		Localizado em Mulbarton, um pitoresco subúrbio de Joanesburgo, esta exclusiva casa de hóspedes impressiona com a sua decoração mediterrânica e serviço impecável.	ヨハネスブルグの美しい郊外、Mulbartonに位置する排他的なゲストハウスで、地中海風の装飾、優れたサービスが自慢です。  Villa Lugano Guesthouseは、ORタンボ国際空港（OR Tambo International Airport）からわずか20分の場所にある贅沢な隠れ家です。プールのそばでリラックスしたり、ガーデンで日光浴をしながら1日をお過ごしください。エクササイズにはジムを利用できます。 ...	坐落在Mulbarton，风景优美的约翰内斯堡郊区，这家独特的酒店拥有令人印象深刻的地中海式风格装饰以及完美的服务。  距离OR Tambo国际机场只有20分钟，Villa Lugano宾馆是您豪华的住所。您可以花一天的时间在池边放松，在花园里晒太阳或是在健身房运动。  Villa Lugano宾馆设有自己的餐馆，客人可以享受家庭烹饪的晚餐以及美味的葡萄酒。 想要享受美好天气的客人可以使用烧烤设施。 ...		johannesburg	Johannesburg	5	\

171221	The Village Lodge Townhouses & Suites	49 Napier Street, De Waterkant	8001	Cape Town 	za	-1217214	4.0	ZAR	750	5500		10	18.4165513515472	-33.9160754371298	99484	http://www.booking.com/hotel/za/the-village-lodge-suites.html	http://aff.bstatic.com/images/hotel/org/163/1638902.jpg	Right at the centre of Cape Town’s De Waterkant Village, The Village Lodge Townhouses and Villa Suites offers innovative accommodation on the slopes of Signal Hill.								位于开普敦的De Waterkant村中心，Village Lodge Townhouses and Villa Suites酒店在Signal山的山麓上为您提供创新的住宿。  设有每日服务，每间住宿单位均设有现代风格，从酒店步行可抵达是中心和各处景点，如V&A海滨。酒店每日为您提供丰盛的早餐。  客人可适用酒店的所有设施，包括旅游咨询台和游泳池。在Soho餐厅用餐，每日07:30和22:30之间您可品尝各式亚洲美食。  酒店还提供免费无线互联网、提车场以及机场班车。		cape-town	Cape Town	5	\

18583	Ekhaya Bed and Breakfast	151 Admiralty Way	6001	Port Elizabeth	za	-1273448	3.0	ZAR	660	1800		5	25.6482642889023	-33.9996372085653	72146	http://www.booking.com/hotel/za/ekhaya-bed-and-breakfast.html	http://aff.bstatic.com/images/hotel/org/115/1158867.jpg	Situated in a seaside suburb of Port Elizabeth, Ekhaya offers affordable, friendly, and convenient self-catering or bed and breakfast accommodation on Eastern Cape’s delightful Garden Route.				Het Ekhaya ligt in een buitenwijk (aan zee) van Port Elizabeth. Het is een vriendelijke en betaalbare accommodatie, zowel zelfvoorzienend of halfpension. Het ligt op de prachtige Tuinroute langs de Oost-Kaap.		Situado num subúrbio costeiro de Port Elizabeth, o Ekhaya oferece uma acolhedora, económica e conveniente acomodação auto-suficiente ou de alojamento e pequeno-almoço na maravilhosa Garden Route do Cabo Oriental.				port-elizabeth	Port Elizabeth	5	\

171363	Protea Hotel Clarens	c/o Main & van der Merwe Street	9707	Clarens	za	-1217988	4.0	ZAR	830	1530		70	28.4221190214157	-28.5132267882525	66011	http://www.booking.com/hotel/za/protea-clarens.html	http://aff.bstatic.com/images/hotel/org/214/2147495.jpg	Framed by majestic mountains and sandstone cliffs, this 4-star hotel is ideally located in the picturesque town of Clarens, Eastern Free State.										clarens	Clarens	5	\

15550	Ocean Eleven Guesthouse	11 Westcliff Road	7200	Hermanus	za	-1236784	5.0	ZAR	1100	3300		10	19.2343032360077	-34.423752890957	77684	http://www.booking.com/hotel/za/ocean-eleven-guesthouse.html	http://aff.bstatic.com/images/hotel/org/968/968988.jpg	Ideally situated on the cliffs of Hermanus, boasting a phenomenal vista of Walker Bay, this guest house continues to retain the elegance of colonial architecture.	Idéalement située sur les falaises d'Hermanus et jouissant d'une vue magnifique sur Walker Bay, cette guesthouse a gardé l'élégance de l'architecture coloniale.	Ubicado en los acantilados de Hermanus, con una magnífica vista de Walker Bay, este hotel conserva la elegancia de la arquitectura colonial.								hermanus	Hermanus	5	\

49846	Quarters Hotel Avondale Road	335 Avondale Road, Morningside	4001	Durban	za	-1224926	4.0	ZAR	1540	7000		17	31.0155175	-29.8338494	60174	http://www.booking.com/hotel/za/quarters-avondale-road.html	http://aff.bstatic.com/images/hotel/org/182/1820022.jpg	Quarters Hotels pride itself in being an all-female management hotel, offering quiet luxury rooms with decadent furnishings.				Quarters Hotels is een geheel door vrouwen geleid hotel. Het biedt rustige kamers met decadente, luxe meubels.		O Quarters Hotel orgulha-se de ser um hotel completamente gerido por mulheres, e oferece quartos calmos e com mobiliário luxuoso.	Quarters Hotelはすべて女性で経営されたホテルで、素晴らしい家具が備わる静かで豪華な客室を提供しています。  ダーバンの一流レストランから徒歩圏内、ダーバンビーチから5分、ダーバン国際空港から20分、国際コンベンションセンターからわずか10分です。  細部にまで行き渡るサービスや柔らかな雰囲気を提供し、できる限り快適に楽しく過ごせるようお約束します。	Quarters Hotel酒店以其完全由女性经营的特点为荣，提供带有奢华陈设的宁静豪华客房。  酒店位于Durban顶级餐馆的步行范围内，距离Durban海滩5分钟，距离Durban国际机场20分钟，距离国际会议中心仅有10分钟。  客人可以享受细心周到的服务、柔和的风格以及让您尽享舒适愉悦住宿的承诺。		durban	Durban	5	\

171357	The Walden Suites	12 Bellwood Road	8005	Cape Town	za	-1217214	5.0	ZAR	950	3300		7	18.383294	-33.9266417	95670	http://www.booking.com/hotel/za/the-walden-suites.html	http://aff.bstatic.com/images/hotel/org/195/1954252.jpg	Below Lions Head lies the stylish, elegant Villa, Walden Suites provide quiet, sunny accommodation with fantastic views of the Atlantic Ocean, Robben Island and Table Bay.								Lions Head下坐落着的是一座典雅的别墅，即Walden Suites酒店，环境幽雅，阳光明媚，享有大西洋、Robben岛和Table湾的美丽景致。  大部分的客房均可直接通往阳台和露台，所有的客房都享有山景、花园景或海景。所有的客房都配备了卫星电视、电话、收音机闹钟和一张工作台。  客人可在酒店各处24小时使用无线互联网服务，也可以在咸水游泳池畔的日光露台上度过轻松、懒散的一天。 ...		cape-town	Cape Town	5	\

15661	Alexani Guesthouse	226 Ramona Street, Erasmusrand	0181	Pretoria 	za	-1273769	3.0	ZAR	450	2000		4	28.253011	-25.810067	97098	http://www.booking.com/hotel/za/alexani-guesthouse.html	http://aff.bstatic.com/images/hotel/org/103/1030086.jpg	Offering the warmth of home-style luxury living in the leafy suburbs of Erasmusrand, Pretoria, this elegant guesthouse provides complete tranquillity for a relaxing break, whilst being within easy reach of all major centres.	Cette guest house élégante offre la chaleur du luxe et du confort dans les faubourgs verdoyants de Pretoria et la tranquillité de ses environs vous permettra de vous relaxer totalement tout en restant proche des centres principaux.	Este elegante hotel ofrece un ambiente cálido de lujo en las frondosas afueras de Erasmusrand, Pretoria. Presenta un entorno tranquilo ideal para pasar unos días de relax, a poca distancia de los principales centros.		Dit elegante pension in de groene buitenwijk van Erasmusrand in Pretoria biedt warme, huiselijke luxe en complete rust voor een ontspannen vakantie, terwijl u tegelijkertijd de belangrijke centra eenvoudig kunt bereiken.		Oferecendo o calor de uma luxuosa residência de estilo familiar na frondosa periferia de Erasmusrand, Pretória, esta elegante estalagem oferece completa tranquilidade para uma estadia relaxante, apesar de ter fácil acesso a todos os grandes centros.		Alexani Guesthouse酒店提供家庭式豪华住宿的温馨氛围，位于比勒陀利亚，Erasmusrand的绿叶郊区。这家典雅的酒店为您轻松逗留提供完全宁静的氛围，您也可以便捷的到达所有主要中心。  酒店距离比勒陀利亚市中心不到15分钟，离Menlyn和Brooklynn购物中心也只有4公里。 只需30分钟的车程就将带您到达O.R.		pretoria	Pretoria	5	\

17829	Protea Hotel Midrand	14th Street, Noordwyk Ext 20	1685	Midrand 	za	437319	4.0	ZAR	850	2305		177	28.131458	-25.956461	97532	http://www.booking.com/hotel/za/protea-midrand.html	http://aff.bstatic.com/images/hotel/org/113/1132844.jpg	Situated halfway between Johannesburg and Pretoria, in a delightful landscaped garden, the 4–star Protea Hotel Midrand offers quality accommodation in the vibrant region of Gauteng.								这间4星级Protea Hotel Midrand 酒店位于Johannesburg 和Pretoria 中间的位置，处于一个景色优美的花园之中，提供优质的客房，处于充满活力的Gauteng 区。  Protea Midrand 酒店拥有典雅的装饰，给人宾至如归的感觉，方便客人前往当地的商业区，或使用休闲设施。  您可到露台上品尝丰盛的早餐，开始新的一天。然后，您可到泳池区晒太阳或游览Koi 池，欣赏花园中的瀑布。 您可到酒店附近参加许多活动，如打高尔夫球和骑马，而且酒店细心的员工可为您安排。 ...		midrand	Midrand	5	\

22948	Oak Village B&B	7 Hamman Street	7600	Stellenbosch	za	-1287082	3.0	ZAR	600	1800		7	18.857405	-33.940385	46616	http://www.booking.com/hotel/za/oak-village-bb.html	http://aff.bstatic.com/images/hotel/org/125/1252823.jpg	Nestled in the town centre of historical Stellenbosch, perfect for a memorable Cape Winelands holiday, this guest house welcomes guests looking to experience genuine Cape hospitality.				Dit pension ligt in het centrum van de historische Stellenbosch, en is perfect voor een onvergetelijke vakantie in de Cape Winelands. Hier kunt u de echte Kaapse gastvrijheid ervaren.						stellenbosch	Stellenbosch	5	\

17798	Jemima's Hospitality, Bunker on Bailie	30 John Bailie Road, Bunkers Hill	5241	East London	za	-1225311	4.0	ZAR	350	780		14	27.925	-32.9967	41014	http://www.booking.com/hotel/za/jemimas-hospitality-bunker-on-baillie.html	http://aff.bstatic.com/images/hotel/org/114/1147034.jpg	Jemina’s Hospitality, located in an exclusive, leafy area of East London on the Eastern Cape coast, combines a relaxed Moorish atmosphere with French boutique-style accommodation.										east-london	East London	5	\

19112	Zomerlust Gastehuis	193 Main Road	7646	Paarl	za	-1270835	4.0	ZAR	640	1280		14	18.9627832174301	-33.7431302210226	24174	http://www.booking.com/hotel/za/zomerlust-gastehuis.html	http://aff.bstatic.com/images/hotel/org/118/1183266.jpg	Lying in the spectacular Paarl valley, in the midst of the Cape Winelands and about 60 kilometres from Cape Town and the ocean coast, Zomerlust Gastehuis welcomes you.										paarl	Paarl	5	\

45824	One&Only Cape Town	Dock Road, Victoria & Alfred Waterfront	8001	Cape Town	za	-1217214	5.0	ZAR	3825	55000		131	18.4165620803833	-33.9094955805208	49394	http://www.booking.com/hotel/za/one-only-cape-town.html	http://aff.bstatic.com/images/hotel/org/195/1954076.jpg	Setting a new standard of luxury in Cape Town, this hotel is an oasis of style at the V&A Waterfront and impresses guests with sublime service and facilities.								这间酒店是坐落于V&A海滨风格独特的绿洲酒店，为开普敦（Cape Town）地区酒店的豪华的设立了新的标准，并为客人提供精良的设施以及高标准的优质服务。  One&Only Cape Town酒店可以欣赏到Marina和Table山的全景，拥有城内最大的客房和套房。房间以本地的、现代风格的艺术品装饰，配备了超大型的大理石浴室，内部设有淋浴和独立的洗浴空间，每一间房的设计都证明了酒店对细节的关注。 ...		cape-town	Cape Town	5	\

171282	Auberge Hollandaise	106 Kenneth Kuanda (Northway)	4051	Durban	za	-1224926	5.0	ZAR	1000	1650		10	31.033915	-29.7898749	59528	http://www.booking.com/hotel/za/auberge-hollandaise.html	http://aff.bstatic.com/images/hotel/org/180/1809613.jpg	Just a short drive from Durban's International Convention Centre, this guest house in the heart of the city provides guests with all the comforts of a country home.				Dit pension ligt slechts op een korte afstand rijden van de expositiehal Durban International Convention Centre. Het ligt in het hart van de stad en biedt gasten alle comfort van een landhuis.		Apenas a uma pequena viagem do Centro Internacional de Convenções de Durban, esta casa de hóspedes está situada no coração da cidade, e oferece aos hóspedes todo o conforto de uma casa de campo.	ダーバンのインターナショナル・コンベンションセンター（International Convention Centre）から車でわずかな距離にあるこのゲストハウスは、市内中心部に位置し、田舎の家ような快適さをすべて完備しています。  伝統的なおもてなしとモダンなデザインを組み合わせたAuberge Hollandaiseは、大型屋外プールなどの豪華な設備を完備しています。 ...	这家位于市中心的酒店距离Durban的国际会议中心仅有一小段车程，为客人提供乡间住宅的所有舒适设施。  Auberge Hollandaise酒店结合了现代设计和传统款待，其大型户外游泳池等豪华设施令人印象深刻。  早晨，您可以在室外享用早餐并俯瞰波光粼粼的游泳池。之后，您可以享用免费无线网络连接，同时让细心的员工应您的要求安排按摩服务。  10间客房均陈设舒适并设有大窗户。您可以在床上看报纸或者在花园享受日光浴。Auberge Hollandaise酒店亦设有一间小型图书馆。		durban	Durban	5	\

17689	Rhino Walking Safaris	Kruger National Park	1350	Skukuza	za	-1256992	4.0	ZAR	3367	5980		8	31.39347	-24.55241	17029	http://www.booking.com/hotel/za/rhino-walking-safaris.html	http://aff.bstatic.com/images/hotel/org/111/1117264.jpg	Rhino Walking Safaris lies in the Kruger National Park, the largest game reserve in South Africa, and offers an unrivalled wilderness and wildlife experience.								Rhino Walking Safaris 酒店位于Kruger 国家公园里，那里是南非最大的野外观光保护区，提供无敌的荒野与野外生活的经历。  酒店拥有两个营地，Plains Camp 和 Rhino Post Safari Lodge，在壮丽的景色中提供各种住宿选择。酒店拥有舒适的探险者风格帐篷与典雅、环保的套房，将家的舒适完美地融合于真正的拓荒者传统和安详的过去之中。 ...		manyeleti	Manyeleti	5	\

15431	Poseidon Lodge	22 Poseidon Crescent, Bluewater Beach	6210	Bluewater Bay, Port Elizabeth 	za	-1273448	4.0	ZAR	380	2800		6	25.640312	-33.848036	71832	http://www.booking.com/hotel/za/poseidon-lodge.html	http://aff.bstatic.com/images/hotel/org/145/1455465.jpg	Situated close to the centre of Port Elizabeth, boasting stunning views of the Indian Ocean, this lodge has a private beach entrance and offers affordable rates.										port-elizabeth	Port Elizabeth	5	\

15163	Protea Hotel Breakwater Lodge	 9 Portswood Road, V&A 	8002	Cape Town	za	-1217214	0.0	ZAR	745	14451		192	18.4156320974615	-33.9070715729514	97076	http://www.booking.com/hotel/za/breakwater-lodge.html	http://aff.bstatic.com/images/hotel/org/174/1746677.jpg	This hotel provides free gym access and affordable accommodation in the heart of Cape Town's V & A Waterfront. It is just 1 minute away from the city's restaurants, theatres, and shops.	Cet hôtel propose un hébergement abordable et idéalement situé au cœur du V & A Waterfront de Cape Town, à seulement 1 minute des restaurants, des théâtres et des boutiques de la ville.	Este hotel ofrece acceso gratuito al gimnasio y un alojamiento asequible en el corazón del V & A Waterfront, en Ciudad del Cabo. Se encuentra a 1 minuto de los restaurantes, teatros y tiendas de la ciudad.	Dieses Hotel befindet sich im Herzen von Kapstadts V&A Waterfront und bietet günstige Unterkünfte sowie ein kostenloses Fitnesscenter.  Die Restaurants, Theater und Geschäfte der Stadt liegen nur 1 Minute vom Hotel entfernt.	Dit hotel biedt gratis toegang tot de fitnessruimte en betaalbare accommodatie in het hart van het V&A Waterfront in Kaapstad. Het bevindt zich op slechts 1 minuut afstand van de restaurants, theaters en winkels van de stad.	Questo hotel offre l'accesso gratuito alla palestra e delle sistemazioni confortevoli nel cuore del V&A Waterfront di Città del Capo, a 1 minuto dai ristoranti, dai teatri e dai negozi della città.	Este hotel oferece acesso gratuito ao ginásio e acomodação económica no coração do Passeio Marítimo V&A da Cidade do Cabo. Está apenas a 1 minuto dos restaurantes, teatros e lojas da cidade.		这家酒店位于开普敦V & A Waterfront滨水区的中心，让客人免费使用健身房并提供价格实惠的住宿。酒店距离市内的餐馆、剧院和商店仅有一分钟。  Protea Hotel Breakwater Lodge酒店坐落于一间历史悠久的19世纪监狱内，俯瞰着海港以及桌山(Table Mountain)。酒店的一些原有装置反映出酒店的历史。  客房类型包括标准间至商务间以及家庭间，客人可以选择吸烟客房或禁烟客房。酒店为儿童提供Prokidz休息室。  Breakwater...		cape-town	Cape Town	5	\

